Symbol,Catalyst,Signal_Label,Score,Stage,TT_Pass_Count,TT_Pass_All,TT_Failed_Gates,Pct_Above_52w_Low,Pct_Below_52w_High,JdK_RS_Ratio,RRG_Quadrant,VCP_Valid,VCP_Quality_Score,VCP_Contractions,Pivot_Price,Broke_Pivot,Days_Since_Pivot,Entry,SL,SL_pct,T1,T1_pct,R_Multiple,Catalyst_Reason
HINDPETRO,None,None,8,2,7,False,T8_rs_rank,64.5,4.5,101.65,LEADING,False,40,"[{'high_date': '2025-02-06', 'high': 330.89, 'low_date': '2025-02-14', 'low': 301.23, 'pullback_pct': 8.96}, {'high_date': '2025-02-20', 'high': 319.89, 'low_date': '2025-02-28', 'low': 283.3, 'pullback_pct': 11.44}, {'high_date': '2025-03-06', 'high': 327.08, 'low_date': '2025-03-13', 'low': 312.18, 'pullback_pct': 4.56}, {'high_date': '2025-04-22', 'high': 384.27, 'low_date': '2025-04-30', 'low': 365.22, 'pullback_pct': 4.96}, {'high_date': '2025-05-05', 'high': 395.26, 'low_date': '2025-05-09', 'low': 372.5, 'pullback_pct': 5.76}, {'high_date': '2025-05-28', 'high': 403.22, 'low_date': '2025-06-13', 'low': 372.5, 'pullback_pct': 7.62}, {'high_date': '2025-07-08', 'high': 436.59, 'low_date': '2025-08-29', 'low': 372.02, 'pullback_pct': 14.79}, {'high_date': '2025-10-09', 'high': 453.28, 'low_date': '2025-10-24', 'low': 433.93, 'pullback_pct': 4.27}, {'high_date': '2025-11-11', 'high': 487.9, 'low_date': '2025-12-08', 'low': 445.95, 'pullback_pct': 8.6}]",487.9,False,34.0,466.15,450.76,3.3,512.31,9.9,3.0,no valid VCP base
HAVELLS,None,None,8,4,1,False,"T1_above_ma150_200,T2_ma150_above_200,T3_ma200_uptrend,T4_ma50_above_med,T5_above_ma50,T6_25pct_above_low,T8_rs_rank",1.6,19.6,95.28,LAGGING,False,40,"[{'high_date': '2025-02-03', 'high': 1648.75, 'low_date': '2025-03-04', 'low': 1397.44, 'pullback_pct': 15.24}, {'high_date': '2025-03-19', 'high': 1547.25, 'low_date': '2025-04-07', 'low': 1446.1, 'pullback_pct': 6.54}, {'high_date': '2025-04-22', 'high': 1653.27, 'low_date': '2025-06-05', 'low': 1483.46, 'pullback_pct': 10.27}, {'high_date': '2025-06-11', 'high': 1574.28, 'low_date': '2025-08-12', 'low': 1460.33, 'pullback_pct': 7.24}, {'high_date': '2025-09-16', 'high': 1609.88, 'low_date': '2025-10-14', 'low': 1444.68, 'pullback_pct': 10.26}, {'high_date': '2025-10-29', 'high': 1504.8, 'low_date': '2025-12-10', 'low': 1385.66, 'pullback_pct': 7.92}]",1504.8,False,47.0,1407.99,1384.42,1.67,1478.73,5.02,3.0,no valid VCP base
GMDCLTD,None,None,8,2,6,False,"T5_above_ma50,T8_rs_rank",129.0,15.0,89.87,LAGGING,False,40,"[{'high_date': '2025-01-29', 'high': 316.45, 'low_date': '2025-02-18', 'low': 250.59, 'pullback_pct': 20.81}, {'high_date': '2025-02-20', 'high': 265.9, 'low_date': '2025-03-03', 'low': 233.98, 'pullback_pct': 12.0}, {'high_date': '2025-03-07', 'high': 256.98, 'low_date': '2025-03-17', 'low': 242.07, 'pullback_pct': 5.8}, {'high_date': '2025-03-24', 'high': 269.8, 'low_date': '2025-03-26', 'low': 255.92, 'pullback_pct': 5.14}, {'high_date': '2025-04-03', 'high': 282.93, 'low_date': '2025-04-07', 'low': 256.82, 'pullback_pct': 9.23}, {'high_date': '2025-04-22', 'high': 324.75, 'low_date': '2025-05-09', 'low': 289.22, 'pullback_pct': 10.94}, {'high_date': '2025-06-09', 'high': 406.61, 'low_date': '2025-06-19', 'low': 376.38, 'pullback_pct': 7.44}, {'high_date': '2025-07-01', 'high': 412.6, 'low_date': '2025-07-14', 'low': 369.56, 'pullback_pct': 10.43}, {'high_date': '2025-07-23', 'high': 449.46, 'low_date': '2025-08-01', 'low': 374.86, 'pullback_pct': 16.6}, {'high_date': '2025-08-18', 'high': 428.01, 'low_date': '2025-08-29', 'low': 396.4, 'pullback_pct': 7.38}, {'high_date': '2025-09-08', 'high': 529.21, 'low_date': '2025-09-11', 'low': 504.86, 'pullback_pct': 4.6}, {'high_date': '2025-09-23', 'high': 627.4, 'low_date': '2025-09-26', 'low': 589.0, 'pullback_pct': 6.12}, {'high_date': '2025-10-01', 'high': 620.6, 'low_date': '2025-10-07', 'low': 583.95, 'pullback_pct': 5.91}, {'high_date': '2025-10-09', 'high': 630.3, 'low_date': '2025-10-17', 'low': 567.1, 'pullback_pct': 10.03}, {'high_date': '2025-11-03', 'high': 600.45, 'low_date': '2025-11-06', 'low': 566.75, 'pullback_pct': 5.61}, {'high_date': '2025-11-07', 'high': 600.3, 'low_date': '2025-11-24', 'low': 469.6, 'pullback_pct': 21.77}, {'high_date': '2025-11-27', 'high': 553.15, 'low_date': '2025-12-10', 'low': 486.95, 'pullback_pct': 11.97}]",553.15,False,18.0,535.9,508.9,5.04,616.91,15.12,3.0,no valid VCP base
ABB,None,None,8,4,2,False,"T1_above_ma150_200,T3_ma200_uptrend,T4_ma50_above_med,T6_25pct_above_low,T7_within_25pct_high,T8_rs_rank",7.9,32.5,99.17,IMPROVING,False,40,"[{'high_date': '2025-02-05', 'high': 5675.99, 'low_date': '2025-02-19', 'low': 5062.34, 'pullback_pct': 10.81}, {'high_date': '2025-02-24', 'high': 5325.25, 'low_date': '2025-02-28', 'low': 4876.16, 'pullback_pct': 8.43}, {'high_date': '2025-03-06', 'high': 5305.54, 'low_date': '2025-03-13', 'low': 5057.11, 'pullback_pct': 4.68}, {'high_date': '2025-03-28', 'high': 5479.67, 'low_date': '2025-04-07', 'low': 4903.97, 'pullback_pct': 10.51}, {'high_date': '2025-04-23', 'high': 5644.42, 'low_date': '2025-05-08', 'low': 5255.91, 'pullback_pct': 6.88}, {'high_date': '2025-06-09', 'high': 6177.87, 'low_date': '2025-07-16', 'low': 5517.84, 'pullback_pct': 10.68}, {'high_date': '2025-07-21', 'high': 5801.13, 'low_date': '2025-08-29', 'low': 4978.64, 'pullback_pct': 14.18}, {'high_date': '2025-09-19', 'high': 5414.75, 'low_date': '2025-11-13', 'low': 4892.99, 'pullback_pct': 9.64}]",5414.75,False,87.0,5263.47,5120.01,2.73,5693.87,8.18,3.0,no valid VCP base
360ONE,None,None,8,2,7,False,T8_rs_rank,43.2,10.8,103.32,LEADING,False,40,"[{'high_date': '2025-02-05', 'high': 1011.58, 'low_date': '2025-02-18', 'low': 869.76, 'pullback_pct': 14.02}, {'high_date': '2025-02-25', 'high': 1021.02, 'low_date': '2025-03-12', 'low': 832.1, 'pullback_pct': 18.5}, {'high_date': '2025-03-24', 'high': 962.27, 'low_date': '2025-04-04', 'low': 835.05, 'pullback_pct': 13.22}, {'high_date': '2025-04-07', 'high': 871.63, 'low_date': '2025-04-09', 'low': 794.94, 'pullback_pct': 8.8}, {'high_date': '2025-04-23', 'high': 1041.91, 'low_date': '2025-05-06', 'low': 896.51, 'pullback_pct': 13.96}, {'high_date': '2025-06-16', 'high': 1156.97, 'low_date': '2025-06-19', 'low': 1102.36, 'pullback_pct': 4.72}, {'high_date': '2025-07-07', 'high': 1239.46, 'low_date': '2025-08-12', 'low': 1007.6, 'pullback_pct': 18.71}, {'high_date': '2025-08-20', 'high': 1090.99, 'low_date': '2025-08-29', 'low': 1007.1, 'pullback_pct': 7.69}, {'high_date': '2025-09-17', 'high': 1091.08, 'low_date': '2025-09-26', 'low': 990.98, 'pullback_pct': 9.17}, {'high_date': '2025-10-24', 'high': 1172.89, 'low_date': '2025-11-14', 'low': 1059.25, 'pullback_pct': 9.69}, {'high_date': '2025-12-01', 'high': 1182.44, 'low_date': '2025-12-10', 'low': 1096.44, 'pullback_pct': 7.27}]",1182.44,False,14.0,1138.09,1087.84,4.42,1288.84,13.25,3.0,no valid VCP base
ZYDUSWELL,None,None,8,3,5,False,"T1_above_ma150_200,T5_above_ma50,T8_rs_rank",39.5,18.6,91.54,LAGGING,False,40,"[{'high_date': '2025-02-03', 'high': 370.73, 'low_date': '2025-03-04', 'low': 306.16, 'pullback_pct': 17.42}, {'high_date': '2025-04-24', 'high': 360.08, 'low_date': '2025-05-07', 'low': 337.29, 'pullback_pct': 6.33}, {'high_date': '2025-05-21', 'high': 392.79, 'low_date': '2025-06-05', 'low': 376.79, 'pullback_pct': 4.07}, {'high_date': '2025-06-19', 'high': 411.91, 'low_date': '2025-07-08', 'low': 394.62, 'pullback_pct': 4.2}, {'high_date': '2025-07-24', 'high': 427.62, 'low_date': '2025-08-14', 'low': 385.96, 'pullback_pct': 9.74}, {'high_date': '2025-09-16', 'high': 524.26, 'low_date': '2025-10-14', 'low': 447.95, 'pullback_pct': 14.56}, {'high_date': '2025-10-28', 'high': 493.9, 'low_date': '2025-11-06', 'low': 443.8, 'pullback_pct': 10.14}, {'high_date': '2025-11-10', 'high': 461.6, 'low_date': '2025-12-05', 'low': 409.8, 'pullback_pct': 11.22}]",461.6,False,35.0,427.0,424.67,0.55,433.98,1.64,3.0,no valid VCP base
ECLERX,None,None,8,2,7,False,T8_rs_rank,93.6,5.3,104.03,WEAKENING,False,40,"[{'high_date': '2025-01-29', 'high': 1566.13, 'low_date': '2025-01-30', 'low': 1501.62, 'pullback_pct': 4.12}, {'high_date': '2025-02-05', 'high': 1649.09, 'low_date': '2025-02-17', 'low': 1499.47, 'pullback_pct': 9.07}, {'high_date': '2025-02-20', 'high': 1559.91, 'low_date': '2025-03-03', 'low': 1310.95, 'pullback_pct': 15.96}, {'high_date': '2025-03-07', 'high': 1396.2, 'low_date': '2025-03-17', 'low': 1255.66, 'pullback_pct': 10.07}, {'high_date': '2025-04-03', 'high': 1390.33, 'low_date': '2025-04-11', 'low': 1200.8, 'pullback_pct': 13.63}, {'high_date': '2025-04-24', 'high': 1327.17, 'low_date': '2025-05-06', 'low': 1203.25, 'pullback_pct': 9.34}, {'high_date': '2025-06-10', 'high': 1843.89, 'low_date': '2025-07-08', 'low': 1683.98, 'pullback_pct': 8.67}, {'high_date': '2025-08-07', 'high': 2056.74, 'low_date': '2025-08-22', 'low': 1948.75, 'pullback_pct': 5.25}, {'high_date': '2025-08-26', 'high': 2227.45, 'low_date': '2025-08-29', 'low': 2110.65, 'pullback_pct': 5.24}, {'high_date': '2025-09-02', 'high': 2267.25, 'low_date': '2025-09-08', 'low': 2117.25, 'pullback_pct': 6.62}, {'high_date': '2025-09-11', 'high': 2254.55, 'low_date': '2025-10-03', 'low': 1964.0, 'pullback_pct': 12.89}, {'high_date': '2025-10-27', 'high': 2393.65, 'low_date': '2025-11-07', 'low': 2139.75, 'pullback_pct': 10.61}, {'high_date': '2025-12-03', 'high': 2455.7, 'low_date': '2025-12-10', 'low': 2206.95, 'pullback_pct': 10.13}]",2455.7,False,12.0,2325.2,2259.24,2.84,2523.07,8.51,3.0,no valid VCP base
SONACOMS,None,None,8,3,5,False,"T2_ma150_above_200,T3_ma200_uptrend,T6_25pct_above_low",20.2,23.6,106.02,LEADING,False,40,"[{'high_date': '2025-02-06', 'high': 529.75, 'low_date': '2025-02-17', 'low': 484.1, 'pullback_pct': 8.62}, {'high_date': '2025-02-20', 'high': 514.55, 'low_date': '2025-03-04', 'low': 471.09, 'pullback_pct': 8.45}, {'high_date': '2025-03-06', 'high': 518.47, 'low_date': '2025-03-13', 'low': 482.61, 'pullback_pct': 6.92}, {'high_date': '2025-03-21', 'high': 506.01, 'low_date': '2025-04-07', 'low': 403.93, 'pullback_pct': 20.17}, {'high_date': '2025-04-23', 'high': 475.31, 'low_date': '2025-04-25', 'low': 450.67, 'pullback_pct': 5.18}, {'high_date': '2025-05-26', 'high': 541.42, 'low_date': '2025-07-11', 'low': 445.7, 'pullback_pct': 17.68}, {'high_date': '2025-07-24', 'high': 489.21, 'low_date': '2025-08-01', 'low': 436.13, 'pullback_pct': 10.85}, {'high_date': '2025-08-19', 'high': 453.78, 'low_date': '2025-10-08', 'low': 403.94, 'pullback_pct': 10.98}, {'high_date': '2025-11-28', 'high': 510.09, 'low_date': '2025-12-10', 'low': 470.02, 'pullback_pct': 7.86}]",510.09,False,17.0,485.32,469.28,3.31,533.44,9.92,3.0,no valid VCP base
SARDAEN,None,None,8,2,5,False,"T5_above_ma50,T6_25pct_above_low,T8_rs_rank",24.8,16.9,91.62,LAGGING,False,40,"[{'high_date': '2025-01-31', 'high': 472.02, 'low_date': '2025-02-03', 'low': 444.93, 'pullback_pct': 5.74}, {'high_date': '2025-02-07', 'high': 465.08, 'low_date': '2025-02-12', 'low': 440.69, 'pullback_pct': 5.24}, {'high_date': '2025-02-21', 'high': 488.42, 'low_date': '2025-03-03', 'low': 448.27, 'pullback_pct': 8.22}, {'high_date': '2025-03-21', 'high': 544.18, 'low_date': '2025-03-25', 'low': 482.94, 'pullback_pct': 11.25}, {'high_date': '2025-04-02', 'high': 535.36, 'low_date': '2025-04-09', 'low': 417.55, 'pullback_pct': 22.0}, {'high_date': '2025-04-22', 'high': 504.73, 'low_date': '2025-05-08', 'low': 417.0, 'pullback_pct': 17.38}, {'high_date': '2025-05-21', 'high': 472.76, 'low_date': '2025-05-27', 'low': 429.02, 'pullback_pct': 9.25}, {'high_date': '2025-06-10', 'high': 452.51, 'low_date': '2025-06-23', 'low': 429.17, 'pullback_pct': 5.16}, {'high_date': '2025-06-27', 'high': 449.47, 'low_date': '2025-07-08', 'low': 422.84, 'pullback_pct': 5.93}, {'high_date': '2025-07-11', 'high': 451.57, 'low_date': '2025-07-28', 'low': 429.97, 'pullback_pct': 4.78}, {'high_date': '2025-08-06', 'high': 580.29, 'low_date': '2025-08-08', 'low': 533.61, 'pullback_pct': 8.04}, {'high_date': '2025-09-01', 'high': 601.2, 'low_date': '2025-09-04', 'low': 559.75, 'pullback_pct': 6.89}, {'high_date': '2025-09-15', 'high': 626.15, 'low_date': '2025-09-30', 'low': 539.4, 'pullback_pct': 13.85}, {'high_date': '2025-10-06', 'high': 584.05, 'low_date': '2025-10-20', 'low': 526.25, 'pullback_pct': 9.9}, {'high_date': '2025-10-29', 'high': 558.85, 'low_date': '2025-11-24', 'low': 472.75, 'pullback_pct': 15.41}, {'high_date': '2025-12-01', 'high': 500.45, 'low_date': '2025-12-08', 'low': 474.45, 'pullback_pct': 5.2}]",500.45,True,14.0,520.5,495.88,4.73,594.36,14.19,3.0,no valid VCP base
SAGILITY,None,None,8,2,7,False,T8_rs_rank,34.1,6.7,102.74,LEADING,False,40,"[{'high_date': '2025-02-06', 'high': 52.68, 'low_date': '2025-03-03', 'low': 41.94, 'pullback_pct': 20.39}, {'high_date': '2025-03-06', 'high': 44.0, 'low_date': '2025-03-17', 'low': 41.4, 'pullback_pct': 5.9}, {'high_date': '2025-03-24', 'high': 44.42, 'low_date': '2025-04-09', 'low': 37.95, 'pullback_pct': 14.55}, {'high_date': '2025-04-22', 'high': 43.3, 'low_date': '2025-05-06', 'low': 39.8, 'pullback_pct': 8.08}, {'high_date': '2025-05-14', 'high': 47.0, 'low_date': '2025-05-15', 'low': 44.9, 'pullback_pct': 4.48}, {'high_date': '2025-05-16', 'high': 46.73, 'low_date': '2025-06-03', 'low': 38.41, 'pullback_pct': 17.81}, {'high_date': '2025-06-10', 'high': 40.58, 'low_date': '2025-06-13', 'low': 38.87, 'pullback_pct': 4.21}, {'high_date': '2025-07-02', 'high': 43.68, 'low_date': '2025-07-07', 'low': 41.35, 'pullback_pct': 5.33}, {'high_date': '2025-07-16', 'high': 45.49, 'low_date': '2025-07-28', 'low': 42.05, 'pullback_pct': 7.58}, {'high_date': '2025-07-31', 'high': 46.57, 'low_date': '2025-08-12', 'low': 43.62, 'pullback_pct': 6.35}, {'high_date': '2025-08-22', 'high': 46.01, 'low_date': '2025-09-08', 'low': 41.98, 'pullback_pct': 8.77}, {'high_date': '2025-09-18', 'high': 46.43, 'low_date': '2025-09-30', 'low': 42.62, 'pullback_pct': 8.22}, {'high_date': '2025-10-10', 'high': 46.32, 'low_date': '2025-10-14', 'low': 44.28, 'pullback_pct': 4.42}, {'high_date': '2025-10-30', 'high': 54.53, 'low_date': '2025-11-11', 'low': 50.02, 'pullback_pct': 8.26}, {'high_date': '2025-11-14', 'high': 53.28, 'low_date': '2025-12-08', 'low': 48.06, 'pullback_pct': 9.8}]",53.28,False,31.0,50.88,49.02,3.66,56.47,10.98,3.0,no valid VCP base
BRIGADE,None,None,8,4,1,False,"T1_above_ma150_200,T3_ma200_uptrend,T4_ma50_above_med,T5_above_ma50,T6_25pct_above_low,T7_within_25pct_high,T8_rs_rank",3.3,31.9,93.0,IMPROVING,False,40,"[{'high_date': '2025-01-31', 'high': 1168.04, 'low_date': '2025-02-18', 'low': 971.35, 'pullback_pct': 16.84}, {'high_date': '2025-02-19', 'high': 1021.22, 'low_date': '2025-03-17', 'low': 934.25, 'pullback_pct': 8.52}, {'high_date': '2025-03-24', 'high': 991.05, 'low_date': '2025-04-07', 'low': 893.55, 'pullback_pct': 9.84}, {'high_date': '2025-04-23', 'high': 1046.06, 'low_date': '2025-05-02', 'low': 986.36, 'pullback_pct': 5.71}, {'high_date': '2025-06-06', 'high': 1274.72, 'low_date': '2025-07-03', 'low': 1048.5, 'pullback_pct': 17.75}, {'high_date': '2025-07-08', 'high': 1118.02, 'low_date': '2025-07-11', 'low': 1060.27, 'pullback_pct': 5.17}, {'high_date': '2025-07-17', 'high': 1128.9, 'low_date': '2025-09-09', 'low': 904.35, 'pullback_pct': 19.89}, {'high_date': '2025-09-15', 'high': 970.05, 'low_date': '2025-09-29', 'low': 887.75, 'pullback_pct': 8.48}, {'high_date': '2025-11-03', 'high': 1041.4, 'low_date': '2025-11-24', 'low': 869.7, 'pullback_pct': 16.49}, {'high_date': '2025-11-26', 'high': 911.6, 'low_date': '2025-12-09', 'low': 855.95, 'pullback_pct': 6.1}]",911.6,False,19.0,884.4,849.09,3.99,990.33,11.98,3.0,no valid VCP base
REDINGTON,None,None,8,3,7,False,T8_rs_rank,52.9,12.8,99.25,IMPROVING,False,40,"[{'high_date': '2025-01-30', 'high': 207.0, 'low_date': '2025-02-04', 'low': 198.04, 'pullback_pct': 4.33}, {'high_date': '2025-02-10', 'high': 236.69, 'low_date': '2025-02-12', 'low': 224.05, 'pullback_pct': 5.34}, {'high_date': '2025-02-14', 'high': 239.92, 'low_date': '2025-02-18', 'low': 222.84, 'pullback_pct': 7.12}, {'high_date': '2025-02-21', 'high': 246.03, 'low_date': '2025-02-28', 'low': 219.44, 'pullback_pct': 10.81}, {'high_date': '2025-03-07', 'high': 245.64, 'low_date': '2025-03-13', 'low': 219.71, 'pullback_pct': 10.56}, {'high_date': '2025-03-21', 'high': 244.73, 'low_date': '2025-04-08', 'low': 196.86, 'pullback_pct': 19.56}, {'high_date': '2025-05-21', 'high': 283.57, 'low_date': '2025-05-30', 'low': 253.04, 'pullback_pct': 10.77}, {'high_date': '2025-07-01', 'high': 322.52, 'low_date': '2025-07-10', 'low': 297.55, 'pullback_pct': 7.74}, {'high_date': '2025-07-22', 'high': 311.9, 'low_date': '2025-08-12', 'low': 235.8, 'pullback_pct': 24.4}, {'high_date': '2025-08-20', 'high': 246.45, 'low_date': '2025-08-26', 'low': 233.5, 'pullback_pct': 5.25}, {'high_date': '2025-09-19', 'high': 299.73, 'low_date': '2025-09-26', 'low': 264.83, 'pullback_pct': 11.64}, {'high_date': '2025-09-29', 'high': 291.24, 'low_date': '2025-10-09', 'low': 268.6, 'pullback_pct': 7.77}, {'high_date': '2025-10-10', 'high': 290.1, 'low_date': '2025-11-04', 'low': 250.25, 'pullback_pct': 13.74}, {'high_date': '2025-11-13', 'high': 296.5, 'low_date': '2025-12-08', 'low': 267.9, 'pullback_pct': 9.65}]",296.5,False,32.0,281.1,272.78,2.96,306.06,8.88,3.0,no valid VCP base
SUNPHARMA,None,None,8,2,5,False,"T2_ma150_above_200,T6_25pct_above_low,T8_rs_rank",15.1,4.0,103.99,LEADING,False,40,"[{'high_date': '2025-01-27', 'high': 1758.89, 'low_date': '2025-03-04', 'low': 1551.28, 'pullback_pct': 11.8}, {'high_date': '2025-03-24', 'high': 1767.46, 'low_date': '2025-04-01', 'low': 1681.85, 'pullback_pct': 4.84}, {'high_date': '2025-04-03', 'high': 1752.81, 'low_date': '2025-04-09', 'low': 1636.15, 'pullback_pct': 6.66}, {'high_date': '2025-04-28', 'high': 1823.71, 'low_date': '2025-06-19', 'low': 1631.6, 'pullback_pct': 10.53}, {'high_date': '2025-07-30', 'high': 1722.61, 'low_date': '2025-08-08', 'low': 1576.66, 'pullback_pct': 8.47}, {'high_date': '2025-08-25', 'high': 1646.01, 'low_date': '2025-09-01', 'low': 1553.21, 'pullback_pct': 5.64}, {'high_date': '2025-09-19', 'high': 1645.31, 'low_date': '2025-09-26', 'low': 1576.46, 'pullback_pct': 4.18}]",1645.31,True,87.0,1785.5,1744.97,2.27,1907.11,6.81,3.0,no valid VCP base
SWIGGY,None,None,8,2,6,False,"T7_within_25pct_high,T8_rs_rank",36.0,30.8,95.22,LAGGING,False,40,"[{'high_date': '2025-01-29', 'high': 428.2, 'low_date': '2025-01-30', 'low': 404.75, 'pullback_pct': 5.48}, {'high_date': '2025-02-03', 'high': 458.4, 'low_date': '2025-02-11', 'low': 333.35, 'pullback_pct': 27.28}, {'high_date': '2025-02-13', 'high': 365.5, 'low_date': '2025-02-17', 'low': 338.25, 'pullback_pct': 7.46}, {'high_date': '2025-02-19', 'high': 377.4, 'low_date': '2025-03-03', 'low': 326.3, 'pullback_pct': 13.54}, {'high_date': '2025-03-06', 'high': 362.55, 'low_date': '2025-03-26', 'low': 323.85, 'pullback_pct': 10.67}, {'high_date': '2025-04-03', 'high': 345.15, 'low_date': '2025-04-07', 'low': 321.7, 'pullback_pct': 6.79}, {'high_date': '2025-04-23', 'high': 348.05, 'low_date': '2025-05-02', 'low': 304.0, 'pullback_pct': 12.66}, {'high_date': '2025-05-05', 'high': 343.95, 'low_date': '2025-05-14', 'low': 307.3, 'pullback_pct': 10.66}, {'high_date': '2025-06-06', 'high': 374.45, 'low_date': '2025-06-13', 'low': 354.2, 'pullback_pct': 5.41}, {'high_date': '2025-06-27', 'high': 406.95, 'low_date': '2025-07-07', 'low': 376.65, 'pullback_pct': 7.45}, {'high_date': '2025-07-24', 'high': 419.25, 'low_date': '2025-08-08', 'low': 384.8, 'pullback_pct': 8.22}, {'high_date': '2025-08-21', 'high': 435.7, 'low_date': '2025-08-29', 'low': 409.75, 'pullback_pct': 5.96}, {'high_date': '2025-09-08', 'high': 443.15, 'low_date': '2025-09-12', 'low': 420.55, 'pullback_pct': 5.1}, {'high_date': '2025-09-19', 'high': 458.45, 'low_date': '2025-10-03', 'low': 413.85, 'pullback_pct': 9.73}, {'high_date': '2025-10-16', 'high': 448.4, 'low_date': '2025-11-13', 'low': 383.1, 'pullback_pct': 14.56}, {'high_date': '2025-11-24', 'high': 404.6, 'low_date': '2025-11-28', 'low': 378.3, 'pullback_pct': 6.5}, {'high_date': '2025-12-03', 'high': 403.25, 'low_date': '2025-12-08', 'low': 385.9, 'pullback_pct': 4.3}]",403.25,True,12.0,413.4,394.5,4.57,470.1,13.72,3.0,no valid VCP base
ZEEL,None,None,8,4,1,False,"T1_above_ma150_200,T3_ma200_uptrend,T4_ma50_above_med,T5_above_ma50,T6_25pct_above_low,T7_within_25pct_high,T8_rs_rank",6.2,36.0,90.72,LAGGING,False,40,"[{'high_date': '2025-02-05', 'high': 107.62, 'low_date': '2025-02-14', 'low': 94.58, 'pullback_pct': 12.11}, {'high_date': '2025-02-20', 'high': 98.49, 'low_date': '2025-03-03', 'low': 88.32, 'pullback_pct': 10.33}, {'high_date': '2025-03-10', 'high': 105.28, 'low_date': '2025-03-17', 'low': 97.15, 'pullback_pct': 7.72}, {'high_date': '2025-03-21', 'high': 104.15, 'low_date': '2025-03-28', 'low': 96.32, 'pullback_pct': 7.52}, {'high_date': '2025-04-03', 'high': 105.18, 'low_date': '2025-04-07', 'low': 95.05, 'pullback_pct': 9.63}, {'high_date': '2025-04-21', 'high': 116.31, 'low_date': '2025-05-02', 'low': 103.88, 'pullback_pct': 10.69}, {'high_date': '2025-05-16', 'high': 127.0, 'low_date': '2025-05-20', 'low': 120.38, 'pullback_pct': 5.21}, {'high_date': '2025-06-16', 'high': 135.08, 'low_date': '2025-06-19', 'low': 124.97, 'pullback_pct': 7.48}, {'high_date': '2025-06-23', 'high': 146.58, 'low_date': '2025-07-02', 'low': 138.11, 'pullback_pct': 5.78}, {'high_date': '2025-07-04', 'high': 144.35, 'low_date': '2025-07-11', 'low': 134.54, 'pullback_pct': 6.8}, {'high_date': '2025-07-16', 'high': 141.2, 'low_date': '2025-08-06', 'low': 110.02, 'pullback_pct': 22.08}, {'high_date': '2025-08-22', 'high': 121.04, 'low_date': '2025-09-01', 'low': 113.96, 'pullback_pct': 5.85}, {'high_date': '2025-09-22', 'high': 119.91, 'low_date': '2025-11-10', 'low': 97.58, 'pullback_pct': 18.62}, {'high_date': '2025-11-12', 'high': 103.41, 'low_date': '2025-11-25', 'low': 97.01, 'pullback_pct': 6.19}, {'high_date': '2025-11-28', 'high': 101.47, 'low_date': '2025-12-09', 'low': 92.73, 'pullback_pct': 8.61}]",101.47,False,17.0,93.81,93.35,0.49,95.18,1.46,3.0,no valid VCP base
SIEMENS,None,None,8,3,2,False,"T1_above_ma150_200,T4_ma50_above_med,T5_above_ma50,T6_25pct_above_low,T7_within_25pct_high,T8_rs_rank",16.4,32.3,100.59,WEAKENING,False,40,"[{'high_date': '2025-01-31', 'high': 3565.05, 'low_date': '2025-02-03', 'low': 3067.6, 'pullback_pct': 13.95}, {'high_date': '2025-02-06', 'high': 3311.26, 'low_date': '2025-02-28', 'low': 2713.99, 'pullback_pct': 18.04}, {'high_date': '2025-03-06', 'high': 3029.09, 'low_date': '2025-03-12', 'low': 2879.67, 'pullback_pct': 4.93}, {'high_date': '2025-03-26', 'high': 3180.51, 'low_date': '2025-04-09', 'low': 2715.85, 'pullback_pct': 14.61}, {'high_date': '2025-05-07', 'high': 2967.2, 'low_date': '2025-05-08', 'low': 2838.6, 'pullback_pct': 4.33}, {'high_date': '2025-06-09', 'high': 3383.3, 'low_date': '2025-06-23', 'low': 3091.6, 'pullback_pct': 8.62}, {'high_date': '2025-07-01', 'high': 3323.1, 'low_date': '2025-08-04', 'low': 2993.6, 'pullback_pct': 9.92}, {'high_date': '2025-08-21', 'high': 3197.2, 'low_date': '2025-08-28', 'low': 3043.2, 'pullback_pct': 4.82}, {'high_date': '2025-09-19', 'high': 3325.9, 'low_date': '2025-09-26', 'low': 3096.3, 'pullback_pct': 6.9}, {'high_date': '2025-10-06', 'high': 3251.7, 'low_date': '2025-11-11', 'low': 3022.0, 'pullback_pct': 7.06}, {'high_date': '2025-12-04', 'high': 3362.5, 'low_date': '2025-12-09', 'low': 3142.8, 'pullback_pct': 6.53}]",3362.5,False,11.0,3157.8,3093.5,2.04,3350.7,6.11,3.0,no valid VCP base
